epoch,val_loss,RMSE_deg,MAE_deg,R2,p95_deg,p99_deg,infer_ms,fps,timestamp,config,checkpoint_path
12,2.6061003257961023e-05,0.39014866948127747,0.28889238834381104,0.9981879576331205,0.8344455599784848,1.1925527870655055,10.361967664776426,96.50676708819631,2025-12-27 17:53:16,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 256, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 3, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
13,2.5681849375690614e-05,0.3835104703903198,0.28473329544067383,0.9982490949183105,0.7977346181869502,1.1773144769668578,10.32572081594756,96.84553919524436,2025-12-27 17:54:06,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 256, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 3, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
16,2.112671556846401e-05,0.35505732893943787,0.25891241431236267,0.998499261275077,0.7477035254240034,1.1262622034549703,10.236205476703066,97.6924508086453,2025-12-27 17:56:38,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 256, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 3, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
20,1.9179923521567783e-05,0.34331461787223816,0.25236275792121887,0.998596887094169,0.7234481304883956,1.097122821807861,10.439374230124733,95.7911823023181,2025-12-27 18:00:00,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 256, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 3, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
28,1.810021754091863e-05,0.33314189314842224,0.2511281371116638,0.9986788059049477,0.6903593122959136,1.0332009828090665,10.284358804876154,97.23503613330439,2025-12-27 18:06:44,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 256, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 3, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
30,1.7967459029932797e-05,0.322689950466156,0.2345357984304428,0.9987604079046868,0.6954546064138407,1.0532491600513456,10.292703455144709,97.15620433037537,2025-12-27 18:08:26,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 256, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 3, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
32,1.5865337583377507e-05,0.311001181602478,0.23669840395450592,0.9988485846569378,0.6386028766632079,0.9580208957195282,10.504209634029504,95.19992791845982,2025-12-27 18:10:07,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 256, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 3, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
42,1.5427720868363835e-05,0.301838755607605,0.22627612948417664,0.998915429158042,0.6246371477842326,0.92681180000305,10.502099990844727,95.2190515108175,2025-12-27 18:18:33,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 256, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 3, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
1,5.465881721513269e-05,0.5713003277778625,0.4025741219520569,0.9961145884947488,1.210406494140625,1.922213065624236,7.085511656586762,141.1330682196239,2025-12-28 11:22:14,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 3, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
2,3.496786882806191e-05,0.45595961809158325,0.3240310847759247,0.9975250821033284,1.0223358035087582,1.4571037566661829,7.246166815553658,138.0039992804931,2025-12-28 11:23:10,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 3, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
3,3.312199276785192e-05,0.4406188130378723,0.3405570983886719,0.9976888174361195,0.8895521968603134,1.2944374549388846,6.791712245124787,147.23827569665042,2025-12-28 11:24:07,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 3, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
5,2.394109133676487e-05,0.37086692452430725,0.27014726400375366,0.998362639852838,0.801149722933769,1.2152308821678155,6.287764018611686,159.03904743244422,2025-12-28 11:25:59,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 3, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
10,2.165185608726935e-05,0.35889196395874023,0.25468775629997253,0.9984666706535039,0.7659708410501478,1.2786623048782346,7.331214526284065,136.40304705513302,2025-12-28 11:30:38,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 3, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
14,2.1571813018995572e-05,0.35435542464256287,0.2692466378211975,0.9985051897614818,0.7507757157087315,1.0197765505313867,6.651644576848248,150.33876035418453,2025-12-28 11:34:23,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 3, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
15,1.9092984657910176e-05,0.33289027214050293,0.24372322857379913,0.9986808012462263,0.7137417554855346,1.0313380801677703,6.444903199310897,155.16136846041724,2025-12-28 11:35:19,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 3, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
16,1.8535167383708952e-05,0.33559441566467285,0.24330919981002808,0.9986592815367086,0.7083697974681853,1.0270045912265777,6.755919771899508,148.01833558761132,2025-12-28 11:36:15,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 3, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
19,1.5721060599575394e-05,0.30863067507743835,0.23575349152088165,0.9988660705663421,0.6422371983528135,0.9069264131784435,6.623931432048634,150.96774630873895,2025-12-28 11:39:03,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 3, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
23,1.4977142362790924e-05,0.2980647385120392,0.2197476029396057,0.998942380045873,0.6279579907655716,0.940087938904762,6.891344307925451,145.10956865846063,2025-12-28 11:42:47,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 3, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
29,1.4302821960379761e-05,0.2937454581260681,0.22245821356773376,0.9989728105986337,0.6165898203849788,0.9042924070358275,7.2198090386297915,138.50781851008412,2025-12-28 11:48:24,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 3, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
31,1.3892275712376622e-05,0.2883376479148865,0.2124294638633728,0.9990102835198423,0.6079127460718152,0.9267276829481123,6.913492187915609,144.64469949759155,2025-12-28 11:50:15,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 3, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
32,1.3758569079159616e-05,0.2881750762462616,0.21077141165733337,0.9990113990356643,0.6213477313518522,0.935802422761917,6.629311157107817,150.84523509321474,2025-12-28 11:51:13,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 3, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
36,1.3495921024950414e-05,0.2829304039478302,0.20946025848388672,0.999047056118172,0.5949723124504088,0.8879950708150854,6.834399375470232,146.3186368050369,2025-12-28 11:54:56,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 3, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
40,1.3295151587828394e-05,0.28361111879348755,0.2119566798210144,0.9990424656256556,0.5987343788146973,0.8822703742980957,6.283633903770595,159.1435808187256,2025-12-28 11:58:39,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 3, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
45,1.290840173133883e-05,0.27804797887802124,0.2059658169746399,0.9990796616568569,0.5877377390861511,0.8731258475780483,6.754103337744331,148.0581433232809,2025-12-28 12:03:18,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 3, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
48,1.2831263141583538e-05,0.27829769253730774,0.2060217708349228,0.9990780075622676,0.5886885046958921,0.8673749965429294,6.811899897653305,146.8019223747694,2025-12-28 12:06:03,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 3, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
50,1.2789138360251567e-05,0.2779189944267273,0.20681531727313995,0.9990805154128849,0.5845965385437009,0.8756565606594078,6.202559526792296,161.22376507318393,2025-12-28 12:07:55,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 3, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
1,0.001165098105168268,3.405156135559082,3.274512529373169,0.8619672655581493,5.041643667221069,5.8680795621871935,30.195060870990677,33.11799914140033,2025-12-28 13:35:59,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 2, 'resnet': 34, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
2,8.472187984127624e-05,0.7324491739273071,0.48932820558547974,0.9936135003013927,1.609769636392593,2.3774307489395134,30.085071979329744,33.239076199886114,2025-12-28 13:37:50,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 2, 'resnet': 34, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
1,5.220579552844094e-05,0.5689129829406738,0.4050523340702057,0.9961469927234591,1.2209119915962214,1.8948311388492571,6.7450731180985155,148.25636171634372,2025-12-28 13:44:13,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 2, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
3,3.404800894185665e-05,0.4438617527484894,0.30786967277526855,0.9976546734459781,0.9656165868043899,1.4818182611465451,6.381596108818797,156.7006095258973,2025-12-28 13:45:53,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 2, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
4,2.8896587616865718e-05,0.41606947779655457,0.29390749335289,0.9979391821194381,0.9186392456293105,1.3393620824813826,6.523547933259363,153.29081816071974,2025-12-28 13:46:44,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 2, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
1,0.00010427871525227269,0.8193032145500183,0.6448814272880554,0.9920090680445967,1.7603760182857513,2.5108520293235768,7.143234000595627,139.99261397801286,2025-12-28 13:48:17,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 2, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
2,8.515047980616832e-05,0.7357288002967834,0.6642459630966187,0.9935561782451126,1.155529326200485,1.486788247823714,6.853991445400371,145.90038636116006,2025-12-28 13:49:06,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 2, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
3,4.1605695953412825e-05,0.4968750476837158,0.37155792117118835,0.9970609812073079,1.0517077445983887,1.5807793641090393,6.834334436557636,146.32002710474418,2025-12-28 13:49:56,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 2, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
4,2.6721272339637635e-05,0.40455758571624756,0.30459532141685486,0.9980516419406381,0.8123314619064326,1.272148863077162,6.291546246421013,158.94343947147436,2025-12-28 13:50:47,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 2, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
8,2.2459054541484782e-05,0.36879199743270874,0.27923083305358887,0.9983809101892177,0.7855673432350159,1.1350013935565948,6.802519007879472,147.00436688845457,2025-12-28 13:54:07,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 2, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
10,1.7391498883257855e-05,0.32240235805511475,0.24250443279743195,0.9987626164896292,0.6805559247732161,1.0260257697105395,6.609624461905038,151.29452599970833,2025-12-28 13:55:47,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 2, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
19,1.660354295990383e-05,0.3138786554336548,0.22342270612716675,0.9988271791698756,0.6563497126102447,1.10308984875679,6.756689761863145,148.00146747070002,2025-12-28 14:03:16,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 2, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
20,1.4988927160516584e-05,0.3004033863544464,0.22090335190296173,0.9989257194079169,0.6391028374433517,0.9442214518785477,6.550349150186383,152.66361793425105,2025-12-28 14:04:07,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 2, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
26,1.45574749659399e-05,0.29281678795814514,0.2253888100385666,0.9989792952802045,0.6029881894588468,0.8667743158340452,6.476761302131623,154.39815570644566,2025-12-28 14:09:08,"{'exp_name': 'E1_charger_bev_resnet', 'batch_size': 32, 'temporal_window': 20, 'micro_seq_length': 10, 'pcd_max_points': 1000, 'lr': 0.0001, 'epochs': 50, 'model': {'name': 'bev_resnet', 'bev_channels': 2, 'resnet': 18, 'feat_dim': 256, 'head_hidden': 128, 'dropout': 0.1}}",ckpts/E1_charger_bev_resnet/best.pth
